site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Intern - Group Risk Models (f/m/d),Deutsche Börse Group,"Frankfurt, Hesse, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4414001018 , ,li-4414001018,fulltime,,,,,,False,not applicable,"General Business, Management, and Business Development",,,Financial Services,https://de.linkedin.com/company/deutscheboersegroup,,,,,,,,,,,
linkedin,Intern Consultant Data Science and AI (m/f/d)*,Munich Re,"Munich, Bavaria, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4369213399 , ,li-4369213399,fulltime,,,,,,True,internship,Information Technology,,,Insurance,https://de.linkedin.com/company/munich-re,,,,,,,,,,,
linkedin,Werkstudent Künstliche Intelligenz (m/w/d),TKMS,"Kiel, Schleswig-Holstein, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4414028706 , ,li-4414028706,parttime,,,,,,False,entry level,Analyst,,,Utilities,https://de.linkedin.com/company/tkms,,,,,,,,,,,
linkedin,Werkstudent:in (w/m/d) Data Analyst / BI Analyst,Porsche Digital,"Berlin, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4417495833 , ,li-4417495833,parttime,,,,,,False,not applicable,Analyst,,,Data Infrastructure and Analytics and Information Technology & Services,https://de.linkedin.com/company/porsche-digital,,,,,,,,,,,
linkedin,Working Student – Bridging Antenna Theory and Software Beamforming Visualization for Phased-Array Systems (all genders),Fraunhofer IIS,"Erlangen, Bavaria, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4415358358 , ,li-4415358358,parttime,,,,,,False,internship,Administrative,,,Research Services,https://de.linkedin.com/company/fraunhofer-iis,,,,,,,,,,,
linkedin,Intern Multimodal Agentic AI for In-car Voice Assistant (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-05-21,https://www.linkedin.com/jobs/view/4385028329 , ,li-4385028329,internship,,,,,,False,internship,Administrative,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Founder’s Associate Intern (m/w/d),Amperecloud,"Berlin, Berlin, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4417071844 , ,li-4417071844,contract,,,,,,False,entry level,Engineering,,,Software Development,https://de.linkedin.com/company/amperecloud,,,,,,,,,,,
linkedin,Abschlussarbeit / Pflichtpraktikum im A-LAB im Bereich: Adaptive Loss-Strategien für Performance-Boost von KI-Modellen im maritimen Umfeld (m/w/d),TKMS ATLAS ELEKTRONIK GmbH,"Bremen, Bremen, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4413646269 , ,li-4413646269,fulltime,,,,,,False,entry level,Engineering,,,Utilities,https://de.linkedin.com/company/tkms-atlas-elektronik,,,,,,,,,,,
linkedin,Working Student - Revenue Operations (RevOps) (Munich: Hybrid),Speexx,"Munich, Bavaria, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4406054008 , ,li-4406054008,parttime,,,,,,True,entry level,Sales,,,"Technology, Information and Internet",https://de.linkedin.com/company/speexx,,,,,,,,,,,
linkedin,Internship Testing (f/m/x),ZEISS Group,"Oberkochen, Baden-Württemberg, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4417052726 , ,li-4417052726,fulltime,,,,,,False,internship,"Quality Assurance, Other, and Management",,,"Manufacturing and Appliances, Electrical, and Electronics Manufacturing",https://de.linkedin.com/company/zeiss,,,,,,,,,,,
linkedin,Praktikant / Werkstudent Data Analytics - Innovation & Transformation (m/w/d) in München,Deloitte,"Munich, Bavaria, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4376588523 , ,li-4376588523,fulltime,,,,,,False,internship,Analyst and Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,Head of Internal Technology & AI,Jobgether,,2026-05-20,https://www.linkedin.com/jobs/view/4417085054 , ,li-4417085054,fulltime,,,,,,True,director,Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Digital Marketing & Analytics Intern,Impossible Cloud,"Hamburg, Hamburg, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4416138634 , ,li-4416138634,fulltime,,,,,,False,not applicable,Marketing and Sales,,,"Business Consulting and Services, IT Services and IT Consulting, and Professional Training and Coaching",https://de.linkedin.com/company/impossiblecloud,,,,,,,,,,,
linkedin,Werkstudent Business Analytics & Reporting (m/w/d),HERMA Group,"Filderstadt, Baden-Württemberg, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4417012711 , ,li-4417012711,parttime,,,,,,False,internship,Information Technology,,,Paper and Forest Product Manufacturing,https://de.linkedin.com/company/hermagroup,,,,,,,,,,,
linkedin,"Praktikum Data Engineering / Data Science OSS (all genders)
            
                
                    Neu",MTU Aero Engines,"Ludwigsfelde, Brandenburg, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4417342135 , ,li-4417342135,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/mtu-aero-engines,,,,,,,,,,,
linkedin,Working Student Agile Product Development (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-05-20,https://www.linkedin.com/jobs/view/4374297102 , ,li-4374297102,internship,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Machine Learning Working Student (m/w/d),Gini,,,https://www.linkedin.com/jobs/view/4419152982 , ,li-4419152982,internship,,,,,,False,internship,Other,,julia.partusch@gini.net,Software Development,https://de.linkedin.com/company/gini-gmbh,,,,,,,,,,,
linkedin,Working Student AI Data/Machine Learning Engineer,Goodgame Studios,,,https://www.linkedin.com/jobs/view/4416824038 , ,li-4416824038,parttime,,,,,,False,internship,Information Technology,,,"Computer Games and Technology, Information and Media",https://de.linkedin.com/company/goodgame-studios,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) - Pricing & Data Analytics,ecowindow GmbH,"Berlin, Berlin, Germany",,https://www.linkedin.com/jobs/view/4415263186 , ,li-4415263186,parttime,,,,,,False,internship,Purchasing,,,IT Services and IT Consulting,https://de.linkedin.com/company/ecowindowde,,,,,,,,,,,
linkedin,Internship/ Master Thesis - Machine Learning and Control Systems - REF96929P,Continental,"Hannover, Lower Saxony, Germany",,https://www.linkedin.com/jobs/view/4419410921 , ,li-4419410921,fulltime,,,,,,True,not applicable,Other,,,Automotive,https://de.linkedin.com/company/continental,,,,,,,,,,,
linkedin,CREATIVE AI ASSISTANT (d/f/m) - Pflichtpraktikum / Werkstudium,Jazzunique,"Frankfurt, Hesse, Germany",,https://www.linkedin.com/jobs/view/4419138500 , ,li-4419138500,internship,,,,,,False,internship,Art/Creative,,,Advertising Services,https://de.linkedin.com/company/jazzunique,,,,,,,,,,,
linkedin,Internship Copy & Localization Coordinator Global E-Commerce Content,PUMA Group,"Herzogenaurach, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4419471996 , ,li-4419471996,fulltime,,,,,,False,internship,Information Technology,,,Retail,https://de.linkedin.com/company/puma,,,,,,,,,,,
linkedin,Working student - AI Workflow Builder,Hawk,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4410545954 , ,li-4410545954,parttime,,,,,,False,internship,"General Business, Management, and Business Development",,,Financial Services,https://de.linkedin.com/company/hawk-ai-tech,,,,,,,,,,,
linkedin,Intern Sustainability Management (f/m/d),Mytheresa,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4418255270 , ,li-4418255270,internship,,,,,,False,internship,Education and Training,,,Retail Luxury Goods and Jewelry,https://de.linkedin.com/company/mytheresa-com,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) Projektmanagement,insensiv GmbH,"Bielefeld, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4419183675 , ,li-4419183675,fulltime,,,,,,False,internship,Project Management and Information Technology,,bewerbung@insensiv.de,Automation Machinery Manufacturing,https://de.linkedin.com/company/insensiv,,,,,,,,,,,
linkedin,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Aachen, North Rhine-Westphalia, Germany",,https://www.linkedin.com/jobs/view/4369769443 , ,li-4369769443,fulltime,,,,,,True,not applicable,"Research, Analyst, and Information Technology",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,Working Student- Low Code/AI for Manufacturing Industries- RQ0042470,Siemens,"Munich, Bavaria, Germany",,https://www.linkedin.com/jobs/view/4400094395 , ,li-4400094395,parttime,,,,,,False,internship,Administrative,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/siemens,,,,,,,,,,,
linkedin,Master’s Thesis in the Field of Data Science / Machine Learning in Injection Molding (f/m/d),Freudenberg Group,"Weinheim, Baden-Württemberg, Germany",,https://www.linkedin.com/jobs/view/4419402749 , ,li-4419402749,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/freudenberg-group,,,,,,,,,,,
linkedin,Werkstudent Full Stack Development (m/w/d) – Berlin / Remote,Snackz,"Berlin, Germany",,https://www.linkedin.com/jobs/view/4415294085 , ,li-4415294085,parttime,,,,,,True,internship,Other,,,Book and Periodical Publishing,https://de.linkedin.com/company/snackzai,,,,,,,,,,,
