site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Senior Electronic Hardware Test and Qualification Engineer,The Exploration Company,"Munich, Bavaria, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4426093955 , ,li-4426093955,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Aviation and Aerospace Component Manufacturing,https://de.linkedin.com/company/exploration-company,,,,,,,,,,,
linkedin,PV-Systemingenieur (m/w/d),Empion,,2026-07-01,https://www.linkedin.com/jobs/view/4435802987 , ,li-4435802987,fulltime,,,,,,False,associate,Customer Service,,,Services for Renewable Energy,https://de.linkedin.com/company/empiongmbh,,,,,,,,,,,
linkedin,System Integration Engineer (m/f/d),Quantum Systems,,2026-07-01,https://www.linkedin.com/jobs/view/4435509209 , ,li-4435509209,fulltime,,,,,,False,mid-senior level,Engineering,,,Engineering Services,https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,Design for Test Engineer (m/f/d),Elmos,"Dortmund, North Rhine-Westphalia, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4423140164 , ,li-4423140164,fulltime,,,,,,False,mid-senior level,Quality Assurance,,Lukas.Rothbauer@elmos.com,Semiconductor Manufacturing,https://de.linkedin.com/company/elmos,,,,,,,,,,,
linkedin,Konstrukteur / Ingenieur (m/w/d),PERFORATOR GmbH,"Walkenried, Lower Saxony, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4435533014 , ,li-4435533014,fulltime,,,,,,False,associate,Engineering,,,Mining and Construction,https://de.linkedin.com/company/perforator-gmbh,,,,,,,,,,,
linkedin,Design Engineer,Tintschl Unternehmensgruppe,"Hamburg, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4435571806 , ,li-4435571806,fulltime,,,,,,False,associate,Design and Engineering,,,"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Staffing and Recruiting",https://de.linkedin.com/company/tintschlunternehmensgruppe,,,,,,,,,,,
linkedin,PCB Designer (all gender),ALTEN,"Bamberg, Bavaria, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4432362377 , ,li-4432362377,fulltime,,,,,,False,associate,"Production, Distribution, and Engineering",,,Software Development and IT Services and IT Consulting,https://fr.linkedin.com/company/alten,,,,,,,,,,,
linkedin,PCB Designer (all gender),ALTEN Germany,"Bamberg, Bavaria, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4432349625 , ,li-4432349625,fulltime,,,,,,False,associate,Engineering,,,IT Services and IT Consulting,https://de.linkedin.com/company/altengermany,,,,,,,,,,,
linkedin,Control Engineer (d/w/m),Ottobock,"Duderstadt, Lower Saxony, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4434492879 , ,li-4434492879,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Medical Equipment Manufacturing,https://de.linkedin.com/company/ottobock,,,,,,,,,,,
linkedin,"Hardware Engineer (m,f,d)",Molex,"Schönefeld, Brandenburg, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4384064725 , ,li-4384064725,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/company/molex,,,,,,,,,,,
linkedin,M365 System Engineer – Schwerpunkt Teams und Collaboration (m/w/d),Ratiodata,"Berlin, Berlin, Germany",2026-07-01,https://www.linkedin.com/jobs/view/4426065184 , ,li-4426065184,fulltime,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/ratiodata,,,,,,,,,,,
linkedin,System Engineer Automation (m/w/d) || netgo tax,netgo,,2026-07-01,https://www.linkedin.com/jobs/view/4249049034 , ,li-4249049034,fulltime,,,,,,False,mid-senior level,Information Technology,,jobs@netgo.de,IT Services and IT Consulting,https://de.linkedin.com/company/netgo-grp,,,,,,,,,,,
linkedin,System Engineer Netzwerk (m/w/d),IT-HAUS GmbH,"Cologne, North Rhine-Westphalia, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435160728 , ,li-4435160728,fulltime,,,,,,True,mid-senior level,Information Technology,,,Information Technology & Services,https://de.linkedin.com/company/it-haus-gmbh,,,,,,,,,,,
linkedin,Test & Validation Engineer,Nokia,"Nuremberg, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4405175168 , ,li-4405175168,fulltime,,,,,,False,not applicable,Quality Assurance,,,IT Services and IT Consulting and Telecommunications,https://fi.linkedin.com/company/nokia,,,,,,,,,,,
linkedin,Entwurfsingenieur/-in (m/w/d) mit besonderen Kenntnissen in der Bauabwicklung,Land Niedersachsen,"Aurich, Lower Saxony, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4399192743 , ,li-4399192743,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,"-AUR@nlstbv.niedersachsen, Yasin.Kilic@nlstbv.niedersachsen.de, Annika.Gronewold@nlstbv.niedersachsen.de",Government Administration,https://de.linkedin.com/company/arbeitgeber-niedersachsen,,,,,,,,,,,
linkedin,Printed Circuit Board Layout Design Engineer (m/f/d),OHB SE,"Munich, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435331627 , ,li-4435331627,fulltime,,,,,,False,not applicable,Engineering,,,Defense and Space Manufacturing,https://de.linkedin.com/company/ohb-se,,,,,,,,,,,
linkedin,RF Validation & Test Automation Engineer  (m/f/d) (Cellular Modem),Harvey Nash,,2026-06-30,https://www.linkedin.com/jobs/view/4434995100 , ,li-4434995100,fulltime,,,,,,False,associate,Engineering,,aspasia.joannidou@nashdirect.de,"Telecommunications and Technology, Information and Media",https://uk.linkedin.com/company/harvey-nash,,,,,,,,,,,
linkedin,Professional System-Engineer (w/m/d),IT-Systemhaus der Bundesagentur für Arbeit,"Nuremberg, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4434962274 , ,li-4434962274,fulltime,,,,,,False,associate,Administrative and Information Technology,,-Systemhaus.Karriere@arbeitsagentur.de,IT Services and IT Consulting,https://de.linkedin.com/company/it-systemhaus-der-bundesagentur-f-r-arbeit,,,,,,,,,,,
linkedin,System Engineer Compute & Storage (w/m/d),50Hertz Transmission GmbH,"Berlin, Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4415494025 , ,li-4415494025,fulltime,,,,,,False,mid-senior level,Information Technology,,,"Electric Power Transmission, Control, and Distribution",https://de.linkedin.com/company/50hertz-transmission-gmbh,,,,,,,,,,,
linkedin,Configuration / System Engineer (m/w/d),IT-HAUS GmbH,"Föhren, Rhineland-Palatinate, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435157738 , ,li-4435157738,fulltime,,,,,,False,entry level,Information Technology,,,Information Technology & Services,https://de.linkedin.com/company/it-haus-gmbh,,,,,,,,,,,
linkedin,Wissenschaftliche/r Mitarbeiter/in - Computational Sensing Systems (m/w/d),German Aerospace Center (DLR),"Berlin, Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4433860353 , ,li-4433860353,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Research Services,https://de.linkedin.com/company/dlr,,,,,,,,,,,
linkedin,System Engineer,"A10 Networks, Inc","Hamburg, Hamburg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4367356307 , ,li-4367356307,fulltime,,,,,,False,mid-senior level,Information Technology,,,Software Development,https://www.linkedin.com/company/a10networks,,,,,,,,,,,
linkedin,Research Assistant (all genders) - Speech and Audio Applications,Fraunhofer IIS,"Erlangen, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4413273704 , ,li-4413273704,fulltime,,,,,,False,entry level,"Research, Analyst, and Information Technology",,,Research Services,https://de.linkedin.com/company/fraunhofer-iis,,,,,,,,,,,
linkedin,Navigation Engineer - Reliant (m/f/d),Quantum Systems,,2026-06-30,https://www.linkedin.com/jobs/view/4434319668 , ,li-4434319668,fulltime,,,,,,True,mid-senior level,Information Technology,,,"Technology, Information and Internet",https://de.linkedin.com/company/quantum-systems-gmbh,,,,,,,,,,,
linkedin,Entwickler Digitale Kommunikationsnetze (m/w/d),TKMS,"Boksee, Schleswig-Holstein, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431942645 , ,li-4431942645,fulltime,,,,,,False,mid-senior level,Engineering,,,Utilities,https://de.linkedin.com/company/tkms,,,,,,,,,,,
linkedin,Technical Integration & Operations Engineer,ZeroPhase,"Munich, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4434320862 , ,li-4434320862,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Telecommunications,https://de.linkedin.com/company/zerophase-defense,,,,,,,,,,,
linkedin,Video Engineer,5V Video,"Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4424571743 , ,li-4424571743,fulltime,,,,,,False,mid-senior level,Information Technology and Engineering,,,"Broadcast Media Production and Distribution, Software Development, and Movies, Videos, and Sound",https://uk.linkedin.com/company/5vvideo,,,,,,,,,,,
linkedin,Senior Engineer,JC Intelligence Center,"Baden-Württemberg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4434905931 , ,li-4434905931,fulltime,,,,,,False,mid-senior level,Human Resources,,,Human Resources Services,https://cn.linkedin.com/company/%E4%BF%8A%E9%A9%B0%E5%BC%95%E6%99%BA-jc-intelligence-center,,,,,,,,,,,
linkedin,Process Engineer Micro-Optics (m/f/d),Corning Incorporated,"Berlin, Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4434976871 , ,li-4434976871,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,accommodations@corning.com,"Glass, Ceramics and Concrete Manufacturing",https://www.linkedin.com/company/corning-incorporated,,,,,,,,,,,
linkedin,Systemingenieur:in,T&S (Technology & Strategy),"Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4422343300 , ,li-4422343300,fulltime,,,,,,False,entry level,Engineering,,,Engineering Services,https://fr.linkedin.com/company/technology-&-strategy-t&s-,,,,,,,,,,,
linkedin,"Software QA Engineer, Test Automation (m/w/d) – Gigafactory Berlin",Tesla,"Grünheide, Brandenburg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435175672 , ,li-4435175672,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Motor Vehicle Manufacturing, Renewable Energy Semiconductor Manufacturing, and Utilities",https://www.linkedin.com/company/tesla-motors,,,,,,,,,,,
linkedin,Systems Concept Engineer (m/f/d),TE Connectivity,"Bensheim, Hesse, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435153700 , ,li-4435153700,fulltime,,,,,,False,associate,Engineering and Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://ie.linkedin.com/company/te-connectivity,,,,,,,,,,,
linkedin,RESEARCH AND DEVELOPMENT ENGINEER,ROBOVIS,"Berlin, Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431576187 , ,li-4431576187,fulltime,,,,,,False,entry level,Engineering,,,Software Development,https://de.linkedin.com/company/robovis,,,,,,,,,,,
linkedin,Hardware Development Engineer (m/w/d),SII Germany,"Ulm, Baden-Württemberg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435339143 , ,li-4435339143,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/sii-germany,,,,,,,,,,,
linkedin,Hardwareingenieur:in,Scherer Staffing GmbH,"Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431901963 , ,li-4431901963,fulltime,,,,,,False,associate,Engineering,,,Industrial Machinery Manufacturing and Computers and Electronics Manufacturing,https://de.linkedin.com/company/schererstaffing,,,,,,,,,,,
linkedin,Software/Automation Engineer,Westinghouse Electric Company,"Mannheim, Baden-Württemberg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4425269632 , ,li-4425269632,fulltime,,,,,,True,entry level,Quality Assurance,,,Utilities,https://www.linkedin.com/company/westinghouse-electric-company,,,,,,,,,,,
linkedin,Ingenieur:in für eingebettete Software,APRIORI - business solutions AG,"Munich, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431927966 , ,li-4431927966,fulltime,,,,,,False,associate,Information Technology,,,Telecommunications,https://de.linkedin.com/company/apriori---business-solutions-ag,,,,,,,,,,,
linkedin,Applications Engineer (m/f/d),Wolfspeed,"Unterschleißheim, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4420402272 , ,li-4420402272,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Semiconductor Manufacturing,https://www.linkedin.com/company/wolfspeed,,,,,,,,,,,
linkedin,Hardware Development Engineer (m/w/d),SII Germany,"Ditzingen, Baden-Württemberg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4435321888 , ,li-4435321888,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/sii-germany,,,,,,,,,,,
linkedin,Hardware Engineer Standardization - Optical Transceivers,Nokia,"Nuremberg, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431932992 , ,li-4431932992,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,IT Services and IT Consulting and Telecommunications,https://fi.linkedin.com/company/nokia,,,,,,,,,,,
linkedin,(Sr) ENGINEER FOR SUSPENSION ENGINEERING DESIGN (M/F/D),Hyundai Motor Europe Technical Center GmbH,"Rüsselsheim, Hesse, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4352380572 , ,li-4352380572,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/hyundaimotoreuropetechnicalcentergmbh,,,,,,,,,,,
linkedin,Standards Engineer OIF Electrical & Optical,Nokia,"Nuremberg, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431943789 , ,li-4431943789,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,IT Services and IT Consulting and Telecommunications,https://fi.linkedin.com/company/nokia,,,,,,,,,,,
linkedin,Principal Embedded Engineer,DeepRec.ai,"Munich, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4431923080 , ,li-4431923080,fulltime,,,,,,False,mid-senior level,Engineering,,,Embedded Software Products,https://uk.linkedin.com/company/deep-rec-ai,,,,,,,,,,,
linkedin,Embedded Firmware Developer (FPGA/SoC),T&S (Technology & Strategy),"Berlin, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4422340182 , ,li-4422340182,fulltime,,,,,,False,associate,Engineering,,,"Technology, Information and Media",https://fr.linkedin.com/company/technology-&-strategy-t&s-,,,,,,,,,,,
linkedin,Embedded Software Engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Munich, Bavaria, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4429450479 , ,li-4429450479,fulltime,,,,,,False,mid-senior level,Information Technology,,,Defense and Space Manufacturing,https://uk.linkedin.com/company/sr2-socially-responsible-recruitment,,,,,,,,,,,
linkedin,Senior Test Hardware Engineer (f/m/d),Renesas Electronics,"Nabern, Baden-Württemberg, Germany",2026-06-30,https://www.linkedin.com/jobs/view/4426348522 , ,li-4426348522,fulltime,,,,,,True,mid-senior level,Manufacturing,,,Semiconductor Manufacturing,https://jp.linkedin.com/company/renesas,,,,,,,,,,,
linkedin,Hardwareentwickler (m/w/x) Embedded Systems / Storage Appliances,FAST LTA,"Munich, Bavaria, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4433647687 , ,li-4433647687,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Computer Hardware Manufacturing,https://de.linkedin.com/company/fast-lta,,,,,,,,,,,
linkedin,"Entwicklungsingenieur Hardware, all genders",SALT AND PEPPER Group,"Osnabrück, Lower Saxony, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4069341891 , ,li-4069341891,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Engineering Services,https://de.linkedin.com/company/salt-and-pepper,,,,,,,,,,,
linkedin,Hardwaredesigner (m/f/d) - EMV/EMC,Schotstek GmbH,"Mannheim, Baden-Württemberg, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4431057724 , ,li-4431057724,fulltime,,,,,,False,associate,Engineering,,,Automation Machinery Manufacturing and Motor Vehicle Manufacturing,https://de.linkedin.com/company/schotstek-gmbh,,,,,,,,,,,
linkedin,"Wiss. Mitarbeit als Perception Engineer (all genders) - Radar Perception, Signalverarbeitung und KI",Fraunhofer FHR,"Wachtberg, North Rhine-Westphalia, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4434113187 , ,li-4434113187,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,maria.gonzalez@fhr.fraunhofer.de,Research Services,https://de.linkedin.com/company/fraunhofer-fhr,,,,,,,,,,,
linkedin,Space Situational Awareness Engineer,OKAPI:Orbits,"Brunswick, Lower Saxony, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4431065461 , ,li-4431065461,fulltime,,,,,,True,associate,Information Technology,,,Software Development,https://de.linkedin.com/company/okapi-orbits,,,,,,,,,,,
linkedin,Machine Learning Engineer (m/f/d),Siemens Energy,"Erlangen, Bavaria, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4434137342 , ,li-4434137342,fulltime,,,,,,True,mid-senior level,Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/company/siemens-energy,,,,,,,,,,,
linkedin,Softwareentwickler / AI Orchestrator (w/m/d) @ heo GmbH,LIONSTEP,"Herxheim, Rhineland-Palatinate, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4433672496 , ,li-4433672496,fulltime,,,,,,True,entry level,Engineering and Information Technology,,,Staffing and Recruiting,https://ch.linkedin.com/company/lionstep,,,,,,,,,,,
linkedin,Automation Engineer (m/w/d),Fore Group,"Landshut, Bavaria, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4434737517 , ,li-4434737517,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Appliances, Electrical, and Electronics Manufacturing",https://au.linkedin.com/company/fore-group-au,,,,,,,,,,,
linkedin,(Sr.) ENGINEER FOR BUSHING ENGINEERING DESIGN (M/F/D),Hyundai Motor Europe Technical Center GmbH,"Rüsselsheim, Hesse, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4352253426 , ,li-4352253426,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/hyundaimotoreuropetechnicalcentergmbh,,,,,,,,,,,
linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",2026-06-29,https://www.linkedin.com/jobs/view/4431074277 , ,li-4431074277,fulltime,,,,,,False,associate,Information Technology,,,IT Services and IT Consulting,https://de.linkedin.com/company/stenon,,,,,,,,,,,
linkedin,Senior Embedded Linux Software Engineer - Connected Systems (m/f/d),Liebherr Group,"Ulm, Baden-Württemberg, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4344385648 , ,li-4344385648,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,Franziska.Rolle@liebherr.com,Industrial Machinery Manufacturing,https://de.linkedin.com/company/liebherr,,,,,,,,,,,
linkedin,Physicist as Data Scientist / Algorithm Developer in the field of EMAT (all genders welcome),ROSEN,"Lingen, Lower Saxony, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4366858758 , ,li-4366858758,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Industrial Machinery Manufacturing and Oil and Gas,https://ch.linkedin.com/company/rosen,,,,,,,,,,,
linkedin,Senior Applied AI / ML Application Engineer (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4382716382 , ,li-4382716382,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
linkedin,Electronics Engineer / Hardware Engineer,Incoretex GmbH,"Aachen, North Rhine-Westphalia, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4431012919 , ,li-4431012919,fulltime,,,,,,False,associate,Engineering,,,IT Services and IT Consulting,https://de.linkedin.com/company/incoretex,,,,,,,,,,,
linkedin,Entwicklungsingenieur/in Elektronik (m/w/d),Fore Group,"Landshut, Bavaria, Germany",2026-06-28,https://www.linkedin.com/jobs/view/4434294693 , ,li-4434294693,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,Construction,https://au.linkedin.com/company/fore-group-au,,,,,,,,,,,
linkedin,Technik Manager - Funkkommunikationstechnik (m/w/d),Rheinmetall,"Bremen, Bremen, Germany",2026-06-27,https://www.linkedin.com/jobs/view/4414313638 , ,li-4414313638,fulltime,,,,,,False,mid-senior level,Other,,,Defense and Space Manufacturing,https://de.linkedin.com/company/rheinmetall,,,,,,,,,,,
