site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,Machine Learning Developer (Freelance),Mindrift,,2026-05-06,https://www.linkedin.com/jobs/view/4408826381 , ,li-4408826381,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Senior Sales Engineer - Data & AI Security,Veeam Software,,2026-05-06,https://www.linkedin.com/jobs/view/4401163451 , ,li-4401163451,fulltime,,,,,,True,mid-senior level,Sales and Business Development,,,Software Development,https://www.linkedin.com/company/veeam-software,,,,,,,,,,,
linkedin,"Senior Software Engineer - Rust / Distributed Systems (m/f/d) - €90,000",Next Ventures,"Stuttgart, Baden-Württemberg, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408815047 , ,li-4408815047,fulltime,,,,,,False,mid-senior level,Information Technology,,,"Computers and Electronics Manufacturing, Computer Hardware Manufacturing, and Software Development",https://uk.linkedin.com/company/next-ventures,,,,,,,,,,,
linkedin,GenAI Platform Engineer (m/w/d),Reply,"Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408496602 , ,li-4408496602,fulltime,,,,,,True,associate,Information Technology and Consulting,,,IT Services and IT Consulting,https://it.linkedin.com/company/reply,,,,,,,,,,,
linkedin,Backend Engineer,Cavendish Professionals,"Munich, Bavaria, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408876703 , ,li-4408876703,fulltime,,,,,,False,mid-senior level,Information Technology,,,Energy Technology,https://uk.linkedin.com/company/cavendish-professionals,,,,,,,,,,,
linkedin,"Manager, Data Science (Product Analytics)",Jobgether,,2026-05-06,https://www.linkedin.com/jobs/view/4409773548 , ,li-4409773548,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Software Engineer,Cavendish Professionals,"Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408879361 , ,li-4408879361,fulltime,,,,,,True,mid-senior level,Information Technology,,,"Energy Technology and Technology, Information and Media",https://uk.linkedin.com/company/cavendish-professionals,,,,,,,,,,,
linkedin,"Senior Data Scientist, RC Capital",Jobgether,,2026-05-06,https://www.linkedin.com/jobs/view/4409775813 , ,li-4409775813,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Senior Data Scientist,SumUp,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4399901040 , ,li-4399901040,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Financial Services,https://uk.linkedin.com/company/sumup,,,,,,,,,,,
linkedin,Chief Technology Officer,THRYVE,,2026-05-06,https://www.linkedin.com/jobs/view/4410981331 , ,li-4410981331,fulltime,,,,,,False,executive,Information Technology,,,"Technology, Information and Media",https://de.linkedin.com/company/thryvetalent,,,,,,,,,,,
linkedin,"Data Science Manager, Supply",GetYourGuide,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4389260042 , ,li-4389260042,fulltime,,,,,,False,mid-senior level,Information Technology and Engineering,,jobs@getyourguide.com,"Technology, Information and Internet and Travel Arrangements",https://de.linkedin.com/company/getyourguide-ag,,,,,,,,,,,
linkedin,Machine Learning Engineer (m/w/d),Computer Futures,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408825268 , ,li-4408825268,fulltime,,,,,,False,mid-senior level,Information Technology,,,Data Infrastructure and Analytics,https://uk.linkedin.com/company/computerfutures,,,,,,,,,,,
linkedin,VP of Engineering (AI & Software),QP Group,"Bavaria, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4409792179 , ,li-4409792179,fulltime,,,,,,False,executive,Engineering,,jack@qpexec.com,Biotechnology Research,https://uk.linkedin.com/company/quality-precision,,,,,,,,,,,
linkedin,Business Intelligence Engineer,Tripledot Studios,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4389227827 , ,li-4389227827,fulltime,,,,,,False,entry level,Business Development and Sales,,,Computer Games,https://uk.linkedin.com/company/tripledot-studios,,,,,,,,,,,
linkedin,Machine Learning Developer (Freelance),Mindrift,"Stuttgart, Baden-Württemberg, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408819413 , ,li-4408819413,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Data Engineer,Almedia,"Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4318527822 , ,li-4318527822,fulltime,,,,,,False,entry level,Information Technology,,,Advertising Services,https://de.linkedin.com/company/almediaco,,,,,,,,,,,
linkedin,Cloud Architect,Concentrix EMEA,,2026-05-06,https://www.linkedin.com/jobs/view/4409792583 , ,li-4409792583,fulltime,,,,,,False,mid-senior level,Information Technology,,vivek.kaul@concentrix.com,IT Services and IT Consulting,https://www.linkedin.com/company/concentrix-emea,,,,,,,,,,,
linkedin,"Senior Software Engineer, ML Infrastructure",DeepRec.ai,"Munich, Bavaria, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4408833671 , ,li-4408833671,fulltime,,,,,,False,not applicable,Information Technology,,,"Technology, Information and Media",https://uk.linkedin.com/company/deep-rec-ai,,,,,,,,,,,
linkedin,Backend Engineer (m/w/d),GALVANY,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4369168484 , ,li-4369168484,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Services for Renewable Energy,https://de.linkedin.com/company/galvany-energy-gmbh,,,,,,,,,,,
linkedin,Consultant AI & Data Engineering (m/w/d),Deloitte,"Berlin, Berlin, Germany",2026-05-06,https://www.linkedin.com/jobs/view/4410951274 , ,li-4410951274,fulltime,,,,,,True,entry level,Engineering and Information Technology,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Bremen, Bremen, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410538642 , ,li-4410538642,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Stuttgart, Baden-Württemberg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410545451 , ,li-4410545451,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Reinsurance Graduate Catastrophe Risk Analyst (m/f/d) - REACH 2026,Gallagher Re,"Cologne, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4369906532 , ,li-4369906532,fulltime,,,,,,False,not applicable,Finance and Sales,,,Insurance,https://uk.linkedin.com/company/gallagher-re,,,,,,,,,,,
linkedin,Card Fraud Operations Manager,Gnosis,,2026-05-05,https://www.linkedin.com/jobs/view/4408197150 , ,li-4408197150,fulltime,,,,,,True,mid-senior level,Production,,,Business Consulting and Services,https://gi.linkedin.com/company/gnosis-limited,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Nuremberg, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410533717 , ,li-4410533717,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Stuttgart, Baden-Württemberg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410528859 , ,li-4410528859,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Manager Data Architecture & Strategy (m/f/d),Statista,"Hamburg, Hamburg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4374049107 , ,li-4374049107,fulltime,,,,,,False,mid-senior level,Information Technology,,,"Technology, Information and Media",https://de.linkedin.com/company/statista,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Berlin, Berlin, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410545488 , ,li-4410545488,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Essen, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410550109 , ,li-4410550109,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Hannover, Lower Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410533788 , ,li-4410533788,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Cologne, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410548416 , ,li-4410548416,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410531902 , ,li-4410531902,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Dresden, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410543605 , ,li-4410543605,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Leipzig, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410535861 , ,li-4410535861,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Frankfurt, Hesse, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410548344 , ,li-4410548344,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Dortmund, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410531978 , ,li-4410531978,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Senior Analyst (Supply Analytics, Bangkok-based, Relocation provided)",Agoda,"Hannover, Lower Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4299772302 , ,li-4299772302,fulltime,,,,,,True,mid-senior level,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Staff Machine Learning Engineer (India based, relocation provided)",Agoda,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4302805112 , ,li-4302805112,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Analytical roles - Analyst/ Senior Analyst/ Associate Manager (Bangkok Based, Relocation Provided)",Agoda,"Frankfurt, Hesse, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410538799 , ,li-4410538799,fulltime,,,,,,False,associate,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410537663 , ,li-4410537663,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Leipzig, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410540568 , ,li-4410540568,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Nuremberg, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410560040 , ,li-4410560040,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Product Delivery Lead,Jobgether,,2026-05-05,https://www.linkedin.com/jobs/view/4409349043 , ,li-4409349043,fulltime,,,,,,True,mid-senior level,Management and Manufacturing,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Senior Commercial Data Analyst (f/m/d),Moss,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4389252456 , ,li-4389252456,fulltime,,,,,,False,mid-senior level,Information Technology,,,Financial Services,https://de.linkedin.com/company/moss-finance,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Dresden, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410558124 , ,li-4410558124,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410547704 , ,li-4410547704,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Cologne, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410545803 , ,li-4410545803,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Hannover, Lower Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410540967 , ,li-4410540967,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Essen, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410546825 , ,li-4410546825,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Berlin, Berlin, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410560058 , ,li-4410560058,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410545749 , ,li-4410545749,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Data Analyst/BA,VBeyond Corporation,"Böblingen, Baden-Württemberg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410710770 , ,li-4410710770,fulltime,,,,,,False,mid-senior level,Information Technology,,,Staffing and Recruiting,https://www.linkedin.com/company/vbeyond-corporation,,,,,,,,,,,
linkedin,"Data Analyst, (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,"Hamburg, Hamburg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410556058 , ,li-4410556058,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Graduate data scientist,Bending Spoons,,2026-05-05,https://www.linkedin.com/jobs/view/4409700103 , ,li-4409700103,fulltime,,,,,,True,entry level,Engineering and Analyst,,,Software Development,https://it.linkedin.com/company/bendingspoons,,,,,,,,,,,
linkedin,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Leipzig, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410542604 , ,li-4410542604,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Consultant Data/AI Strategy,Slalom,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4409354789 , ,li-4409354789,fulltime,,,,,,False,associate,Information Technology and Consulting,,layla.hekmat@slalom.com,Business Consulting and Services and IT Services and IT Consulting,https://www.linkedin.com/company/slalom-consulting,,,,,,,,,,,
linkedin,"Staff Machine Learning Engineer (India based, relocation provided)",Agoda,"Hamburg, Hamburg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4302591720 , ,li-4302591720,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Dresden, Saxony, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410534840 , ,li-4410534840,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Manager, Data Science",Cognite,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4379576888 , ,li-4379576888,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Construction, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/company/cognitedata,,,,,,,,,,,
linkedin,"Web Analyst | Adobe Analytics, Adobe Launch | Mannheim",Xcede,"Mannheim, Baden-Württemberg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4409313088 , ,li-4409313088,fulltime,,,,,,True,mid-senior level,Consulting and Engineering,,,"Technology, Information and Media",https://uk.linkedin.com/company/xcede,,,,,,,,,,,
linkedin,FP&A Transformation Lead – Motion,ABB,,2026-05-05,https://www.linkedin.com/jobs/view/4410593654 , ,li-4410593654,fulltime,,,,,,False,not applicable,Finance and Sales,,,Automation Machinery Manufacturing,https://ch.linkedin.com/company/abb,,,,,,,,,,,
linkedin,"Analyst/Senior Analyst/Associate Manager, Corporate Strategy (Bangkok Based)",Agoda,"Berlin, Berlin, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4299777215 , ,li-4299777215,fulltime,,,,,,False,mid-senior level,Business Development and Sales,,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Business Analyst (Bangkok Based, relocation provided)",Agoda,"Bremen, Bremen, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410526927 , ,li-4410526927,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,"Business Analyst (Bangkok Based, relocation provided)",Agoda,"Nuremberg, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410542185 , ,li-4410542185,fulltime,,,,,,False,associate,"Research, Analyst, and Information Technology",,,"Technology, Information and Internet",https://sg.linkedin.com/company/agoda,,,,,,,,,,,
linkedin,Head of Service Area Data & Analytics (m/w/d),Gofore,"Stuttgart, Baden-Württemberg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4408189258 , ,li-4408189258,fulltime,,,,,,False,associate,Information Technology,,simon.meyer@gofore.com,IT Services and IT Consulting,https://fi.linkedin.com/company/gofore,,,,,,,,,,,
linkedin,Senior AI Data Platform Engineer (m/w/d),Recare,,2026-05-05,https://www.linkedin.com/jobs/view/4410703086 , ,li-4410703086,fulltime,,,,,,True,not applicable,Health Care Provider,,,Hospitals and Health Care,https://de.linkedin.com/company/recare,,,,,,,,,,,
linkedin,Freelance Machine Learning Engineer,Mindrift,"Frankfurt am Main, Hesse, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410574790 , ,li-4410574790,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Freelance Machine Learning Engineer,Mindrift,"Hamburg, Hamburg, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4410577596 , ,li-4410577596,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Data Analytics/AI Consultant (m/f/d),EPAM Systems,"Frankfurt, Hesse, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4408409381 , ,li-4408409381,fulltime,,,,,,True,mid-senior level,"Information Technology, Engineering, and Research",,,Software Development and IT Services and IT Consulting,https://www.linkedin.com/company/epam-systems,,,,,,,,,,,
linkedin,Data Analytics/AI Consultant (m/f/d),EPAM Systems,"Munich, Bavaria, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4408409380 , ,li-4408409380,fulltime,,,,,,True,mid-senior level,"Information Technology, Engineering, and Research",,,Software Development and IT Services and IT Consulting,https://www.linkedin.com/company/epam-systems,,,,,,,,,,,
linkedin,Machine Learning Ops,Venture Up,,2026-05-05,https://www.linkedin.com/jobs/view/4410709545 , ,li-4410709545,fulltime,,,,,,True,mid-senior level,Information Technology,,,Software Development and Information Services,https://uk.linkedin.com/company/ventureups,,,,,,,,,,,
linkedin,Artificial Intelligence Engineer,techstaff-in,"Berlin, Germany",2026-05-05,https://www.linkedin.com/jobs/view/4408418650 , ,li-4408418650,contract,,,,,,False,mid-senior level,Information Technology,,,IT Services and IT Consulting,https://www.linkedin.com/company/techstaff-in,,,,,,,,,,,
linkedin,Senior Data Engineer (w/m/d),Arsipa,,2026-05-05,https://www.linkedin.com/jobs/view/4408166885 , ,li-4408166885,fulltime,,,,,,True,mid-senior level,Information Technology,,,Banking,https://de.linkedin.com/company/arsipa,,,,,,,,,,,
linkedin,Senior Data Engineer (Databricks) (m/w/d),CBTW,,2026-05-05,https://www.linkedin.com/jobs/view/4410595790 , ,li-4410595790,fulltime,,,,,,True,associate,Information Technology,,,IT Services and IT Consulting,https://be.linkedin.com/company/collaboration-betters-the-world,,,,,,,,,,,
