site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,"Development Manager Optimization, Quantum & AI (m/f/d)",SAP,"Walldorf, Baden-Württemberg, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4415609680 , ,li-4415609680,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,Careers@sap.com,"Software Development, IT Services and IT Consulting, and Business Consulting and Services",https://de.linkedin.com/company/sap,,,,,,,,,,,
linkedin,Data Engineer (m/f/d),Redcare Pharmacy,"Cologne, North Rhine-Westphalia, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4416073979 , ,li-4416073979,fulltime,,,,,,True,mid-senior level,Analyst,,,Software Development and IT Services and IT Consulting,https://nl.linkedin.com/company/redcare-pharmacy-com,,,,,,,,,,,
linkedin,Senior Software Engineer (Python),Jobgether,,2026-05-18,https://www.linkedin.com/jobs/view/4415498610 , ,li-4415498610,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Data Engineer (f/m/d),Amfileon AG,"Munich, Bavaria, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4412242656 , ,li-4412242656,fulltime,,,,,,False,associate,Information Technology,,,Capital Markets,https://de.linkedin.com/company/amfileon,,,,,,,,,,,
linkedin,Senior Manager Software Development – Embedded Systems (SoC / Automotive),EUROSEARCH CONSULTANTS GmbH,,2026-05-18,https://www.linkedin.com/jobs/view/4416230039 , ,li-4416230039,fulltime,,,,,,False,mid-senior level,Information Technology,,,Semiconductor Manufacturing,https://de.linkedin.com/company/eurosearch-consultants-gmbh,,,,,,,,,,,
linkedin,Mid-Level DevOps Engineer,Jobgether,,2026-05-18,https://www.linkedin.com/jobs/view/4415679503 , ,li-4415679503,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Techno-Functional Business Analyst (m/f/d),Harvey Nash,,2026-05-18,https://www.linkedin.com/jobs/view/4415663369 , ,li-4415663369,fulltime,,,,,,False,mid-senior level,Analyst,,,Staffing and Recruiting,https://uk.linkedin.com/company/harvey-nash,,,,,,,,,,,
linkedin,"Director of Data Science & Analytics, Buyer",Vinted,"Berlin, Berlin, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4416209432 , ,li-4416209432,fulltime,,,,,,False,director,Engineering and Information Technology,,,Software Development,https://lt.linkedin.com/company/vinted,,,,,,,,,,,
linkedin,Product Builder (F/M/X),ablefy,"Berlin, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4401639519 , ,li-4401639519,fulltime,,,,,,False,mid-senior level,Product Management and Design,,,Software Development,https://de.linkedin.com/company/myablefy,,,,,,,,,,,
linkedin,"Senior/ Staff AI Engineer, Physical AI",Grid Dynamics,,2026-05-18,https://www.linkedin.com/jobs/view/4416240836 , ,li-4416240836,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,IT Services and IT Consulting,https://www.linkedin.com/company/grid-dynamics,,,,,,,,,,,
linkedin,Business Data Analyst,VBeyond Corporation,"Böblingen, Baden-Württemberg, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4416219371 , ,li-4416219371,fulltime,,,,,,False,mid-senior level,Information Technology,,,"IT Services and IT Consulting and Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/company/vbeyond-corporation,,,,,,,,,,,
linkedin,Data Engineer  (m/f/d),Redcare Pharmacy,"Cologne, North Rhine-Westphalia, Germany",2026-05-18,https://www.linkedin.com/jobs/view/4416080991 , ,li-4416080991,fulltime,,,,,,True,mid-senior level,Analyst,,,Software Development and IT Services and IT Consulting,https://nl.linkedin.com/company/redcare-pharmacy-com,,,,,,,,,,,
linkedin,Business Process Owner – Supply Chain Planning (m/f/d),Merz Therapeutics,"Frankfurt, Hesse, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4396338686 , ,li-4396338686,fulltime,,,,,,False,mid-senior level,Management and Manufacturing,,,Pharmaceutical Manufacturing,https://de.linkedin.com/company/merz-therapeutics,,,,,,,,,,,
linkedin,Junior Developer BI & Analytics (m/w/d),Data-Talent GmbH,"Munich, Bavaria, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4412241180 , ,li-4412241180,fulltime,,,,,,False,associate,"Information Technology, Engineering, and Analyst",,,Staffing and Recruiting,https://de.linkedin.com/company/data-talent-gmbh,,,,,,,,,,,
linkedin,Data Engineer (AI & Backend Support),aifano,"Herford, North Rhine-Westphalia, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4412205932 , ,li-4412205932,fulltime,,,,,,True,associate,Information Technology,,,Software Development,https://www.linkedin.com/company/aifano,,,,,,,,,,,
linkedin,Senior Full-Stack ML Engineer (m/w/d),Cint,"Berlin, Berlin, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4375828223 , ,li-4375828223,fulltime,,,,,,False,mid-senior level,Engineering,,,Software Development,https://se.linkedin.com/company/cint,,,,,,,,,,,
linkedin,"Principal Engineer, EC2",Amazon Web Services (AWS),"Berlin, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4269252301 , ,li-4269252301,fulltime,,,,,,True,director,"Information Technology, Consulting, and Engineering",,,IT Services and IT Consulting,https://www.linkedin.com/company/amazon-web-services,,,,,,,,,,,
linkedin,EDI Mapping Specialist - with e-invoicing (f/m/d),ecosio,,2026-05-17,https://www.linkedin.com/jobs/view/4415327766 , ,li-4415327766,fulltime,,,,,,True,mid-senior level,Information Technology,,,"Construction, Software Development, and IT Services and IT Consulting",https://at.linkedin.com/company/ecosiohq,,,,,,,,,,,
linkedin,Senior Backend Engineer,Mirantus Health,"Berlin, Berlin, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4412204924 , ,li-4412204924,fulltime,,,,,,True,associate,Engineering,,,IT Services and IT Consulting,https://de.linkedin.com/company/mirantus-health,,,,,,,,,,,
linkedin,Principal Data Architect,Thoughtworks,"Stuttgart, Baden-Württemberg, Germany",2026-05-17,https://www.linkedin.com/jobs/view/4412218883 , ,li-4412218883,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Information Technology & Services,https://www.linkedin.com/company/thoughtworks,,,,,,,,,,,
linkedin,Engineering Lead (Rust),Keyrock,"Frankfurt, Hesse, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4324658512 , ,li-4324658512,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,Financial Services,https://be.linkedin.com/company/keyrock,,,,,,,,,,,
linkedin,Head of Data & Corporate Solutions Department - based in Luxembourg,European Investment Bank (EIB),"Berlin, Berlin, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4403797825 , ,li-4403797825,fulltime,,,,,,False,not applicable,Information Technology,,Jobs@eib.org,Banking,https://lu.linkedin.com/company/european-investment-bank,,,,,,,,,,,
linkedin,"Senior Research Engineer, OmniDreams and Alpasim",NVIDIA,"Munich, Bavaria, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4415127716 , ,li-4415127716,fulltime,,,,,,False,mid-senior level,Engineering,,,Computer Hardware Manufacturing,https://www.linkedin.com/company/nvidia,,,,,,,,,,,
linkedin,Commercial Solution Engineer,Snowflake,"Berlin, Berlin, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4406672187 , ,li-4406672187,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Software Development,https://www.linkedin.com/company/snowflake-computing,,,,,,,,,,,
linkedin,(Sr.) ENGINEER FOR BRAKES ENGINEERING (M/F/D),Hyundai Motor Europe Technical Center GmbH,"Rüsselsheim, Hesse, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4344757136 , ,li-4344757136,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/hyundaimotoreuropetechnicalcentergmbh,,,,,,,,,,,
linkedin,Analytics Engineer (Marketing),Deel,,2026-05-16,https://www.linkedin.com/jobs/view/4373388119 , ,li-4373388119,fulltime,,,,,,True,mid-senior level,Information Technology,,recruiting@deel.com,Human Resources Services,https://www.linkedin.com/company/deel,,,,,,,,,,,
linkedin,Senior Engineer (Backend & Data),Circonomit,"Cologne, North Rhine-Westphalia, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4415887368 , ,li-4415887368,fulltime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://de.linkedin.com/company/circonomit,,,,,,,,,,,
linkedin,Senior Data Scientist (m/f/d),Experian,"Frankfurt, Hesse, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4385360524 , ,li-4385360524,fulltime,,,,,,True,mid-senior level,Information Technology,,,Information Services,https://www.linkedin.com/company/experian,,,,,,,,,,,
linkedin,Solution Architect (m/f/d),adidas,"Herzogenaurach, Bavaria, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4412086478 , ,li-4412086478,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,"Manufacturing, Retail, and Sporting Goods Manufacturing",https://de.linkedin.com/company/adidas,,,,,,,,,,,
linkedin,Senior Market Strategy and Partnerships Manager,Fever,"Hamburg, Hamburg, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4240042151 , ,li-4240042151,fulltime,,,,,,False,mid-senior level,Business Development and Sales,,,Software Development,https://www.linkedin.com/company/fever-up,,,,,,,,,,,
linkedin,Junior Professorship Multimodal Data Capture and Analysis (W1),Leuphana University of Lüneburg,,2026-05-16,https://www.linkedin.com/jobs/view/4415806449 , ,li-4415806449,fulltime,,,,,,False,entry level,Administrative,,"_wehrden@leuphana.de, paul.drews@leuphana.de, beko@leuphana.de",Higher Education,https://de.linkedin.com/school/universitat-luneburg/,,,,,,,,,,,
linkedin,"Senior Business Intelligence Engineer, EU Stores CX Analytics & Automation",Amazon,"Berlin, Berlin, Germany",2026-05-16,https://www.linkedin.com/jobs/view/4406806383 , ,li-4406806383,fulltime,,,,,,False,mid-senior level,"Strategy/Planning, Analyst, and Information Technology",,,Software Development,https://www.linkedin.com/company/amazon,,,,,,,,,,,
linkedin,Data-Analyst (m/w/d),Stadtwerke Ingolstadt,"Ingolstadt, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415515882 , ,li-4415515882,fulltime,,,,,,False,mid-senior level,Information Technology,,,Utilities,https://www.linkedin.com/company/stadtwerke-ingolstadt,,,,,,,,,,,
linkedin,Product Analyst (m/f/d),Flink,"Berlin, Berlin, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4405321343 , ,li-4405321343,fulltime,,,,,,False,mid-senior level,Analyst,,,Software Development,https://de.linkedin.com/company/goflink,,,,,,,,,,,
linkedin,"Data Analyst, Trust & Safety",Jobgether,,2026-05-15,https://www.linkedin.com/jobs/view/4414791534 , ,li-4414791534,fulltime,,,,,,True,associate,Information Technology,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Consultant (f/m/d) Controlling & Finance – Chemicals & Life Sciences,Horváth,"Frankfurt, Hesse, Germany",2026-05-15,https://www.linkedin.com/jobs/view/3640387499 , ,li-3640387499,fulltime,,,,,,True,entry level,Management and Consulting,,,Business Consulting and Services,https://de.linkedin.com/company/horvathpartners,,,,,,,,,,,
linkedin,Consultant AI & Data Analytics / Data Science (m/w/d) in München,Deloitte,"Munich, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4243063342 , ,li-4243063342,fulltime,,,,,,True,entry level,Analyst and Consulting,,career@deloitte.de,Business Consulting and Services,https://www.linkedin.com/company/deloitte,,,,,,,,,,,
linkedin,People Analytics Analyst | Germany | Remote,Grafana Labs,,2026-05-15,https://www.linkedin.com/jobs/view/4405861181 , ,li-4405861181,fulltime,,,,,,True,entry level,Human Resources,,,Software Development,https://www.linkedin.com/company/grafana-labs,,,,,,,,,,,
linkedin,Marketing Analyst (all genders),Glow25,,2026-05-15,https://www.linkedin.com/jobs/view/4415335345 , ,li-4415335345,fulltime,,,,,,False,mid-senior level,Marketing and Sales,,,Wellness and Fitness Services,https://www.linkedin.com/company/glow25,,,,,,,,,,,
linkedin,(Junior) Business Intelligence & AI Manager (m/w/d) Mobilfunk,CHECK24 Vergleichsportal GmbH,"Cologne, North Rhine-Westphalia, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415334094 , ,li-4415334094,fulltime,,,,,,False,associate,Analyst,,,"Technology, Information and Internet",https://de.linkedin.com/company/check24-vergleichsportal-gmbh,,,,,,,,,,,
linkedin,Data & AI Consultant (m/w/d),Atos,"Hamburg, Hamburg, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4403238928 , ,li-4403238928,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,Consultant – Advisory Services,IQVIA Laboratories,"Munich, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415524184 , ,li-4415524184,fulltime,,,,,,False,mid-senior level,"Consulting, Information Technology, and Sales",,,Pharmaceutical Manufacturing,https://www.linkedin.com/company/iqvia-laboratories,,,,,,,,,,,
linkedin,"Fachlicher Applikationssupport (m/w/d) für Vertrieb und Marketing (Data Analyst), Cluster Leasing",Volkswagen Financial Services,"Brunswick, Lower Saxony, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4394694101 , ,li-4394694101,parttime,,,,,,False,entry level,Information Technology,,,Financial Services,https://de.linkedin.com/company/volkswagen-financial-services,,,,,,,,,,,
linkedin,Director Data Consulting (m/w/d),Publicis Media Germany,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4383259335 , ,li-4383259335,fulltime,,,,,,False,not applicable,"Consulting, Information Technology, and Sales",,,Marketing Services,https://de.linkedin.com/company/publicis-media-germany,,,,,,,,,,,
linkedin,Process Mining & Automation Manager (m/w/d),uvex group,"Fürth, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4403250243 , ,li-4403250243,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,Plastics Manufacturing,https://de.linkedin.com/company/uvex-group,,,,,,,,,,,
linkedin,Senior Market Strategy and Partnerships Manager,Fever,"Berlin, Berlin, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4295593504 , ,li-4295593504,fulltime,,,,,,True,mid-senior level,Business Development and Sales,,,Software Development,https://www.linkedin.com/company/fever-up,,,,,,,,,,,
linkedin,Data & AI Consultant (m/w/d),Atos,"Munich, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4403227963 , ,li-4403227963,fulltime,,,,,,False,not applicable,Engineering and Information Technology,,,Computer and Network Security and IT Services and IT Consulting,https://fr.linkedin.com/company/atos,,,,,,,,,,,
linkedin,Senior Product Owner – Checkout,PUMA Group,"Herzogenaurach, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4394922570 , ,li-4394922570,fulltime,,,,,,False,mid-senior level,"Information Technology, Project Management, and Business Development",,,"Sporting Goods Manufacturing, Wholesale, and Retail Apparel and Fashion",https://de.linkedin.com/company/puma,,,,,,,,,,,
linkedin,Precision Medicine Data Lead,Alignerr,,2026-05-15,https://www.linkedin.com/jobs/view/4414987362 , ,li-4414987362,contract,,,,,,True,mid-senior level,Health Care Provider,,,"Technology, Information and Internet",https://www.linkedin.com/company/alignerr,,,,,,,,,,,
linkedin,Senior Data Scientist (m/f/d),Experian,"Düsseldorf, North Rhine-Westphalia, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4385373055 , ,li-4385373055,fulltime,,,,,,True,mid-senior level,Information Technology,,,Information Services,https://www.linkedin.com/company/experian,,,,,,,,,,,
linkedin,Engineer II-Product,Microchip Technology Inc.,"Teltow, Brandenburg, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415354343 , ,li-4415354343,fulltime,,,,,,False,mid-senior level,Engineering,,,"Appliances, Electrical, and Electronics Manufacturing and Semiconductor Manufacturing",https://www.linkedin.com/company/microchip-technology,,,,,,,,,,,
linkedin,Principal Data Engineer,Zendesk,"Berlin, Berlin, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4411582966 , ,li-4411582966,fulltime,,,,,,True,mid-senior level,Information Technology,,peopleandplaces@zendesk.com,Software Development,https://www.linkedin.com/company/zendesk,,,,,,,,,,,
linkedin,Product Manager - Growth & Retention,Jobgether,,2026-05-15,https://www.linkedin.com/jobs/view/4414791560 , ,li-4414791560,fulltime,,,,,,True,mid-senior level,Product Management and Marketing,,,Internet Marketplace Platforms,https://be.linkedin.com/company/jobgether,,,,,,,,,,,
linkedin,Space Software Architect (m/f/d),CGI,"Darmstadt, Hesse, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4394953424 , ,li-4394953424,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,IT Services and IT Consulting,https://ca.linkedin.com/company/cgi,,,,,,,,,,,
linkedin,AI Product Builder,n8n,"Berlin, Berlin, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415546538 , ,li-4415546538,fulltime,,,,,,True,mid-senior level,"General Business, Management, and Business Development",,,Software Development,https://de.linkedin.com/company/n8n,,,,,,,,,,,
linkedin,Machine Learning Developer (Freelance),Mindrift,"Frankfurt am Main, Hesse, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415354424 , ,li-4415354424,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Freelance Machine Learning Engineer,Mindrift,"Munich, Bavaria, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415340996 , ,li-4415340996,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,AI Engineer (w/m/d),Apleona Group,"Frankfurt, Hesse, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415065739 , ,li-4415065739,fulltime,,,,,,False,associate,Strategy/Planning and Project Management,,,"Business Consulting and Services, Facilities Services, and IT Services and IT Consulting",https://de.linkedin.com/company/apleonagroup,,,,,,,,,,,
linkedin,Machine Learning Developer (Freelance),Mindrift,"Stuttgart, Baden-Württemberg, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415361163 , ,li-4415361163,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Machine Learning Developer (Freelance),Mindrift,"Hamburg, Hamburg, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4415365089 , ,li-4415365089,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Freelance Machine Learning Engineer,Mindrift,,2026-05-15,https://www.linkedin.com/jobs/view/4415357244 , ,li-4415357244,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Director of Data & AI,MAM Gruppe,"North Rhine-Westphalia, Germany",2026-05-15,https://www.linkedin.com/jobs/view/4409336368 , ,li-4409336368,fulltime,,,,,,False,director,Information Technology,,,Information Services,https://uk.linkedin.com/company/mam-gruppe,,,,,,,,,,,
linkedin,Full stack python engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,,2026-05-14,https://www.linkedin.com/jobs/view/4411159358 , ,li-4411159358,fulltime,,,,,,True,mid-senior level,Information Technology,,,"Technology, Information and Media",https://uk.linkedin.com/company/sr2-socially-responsible-recruitment,,,,,,,,,,,
linkedin,Freelance Data Scraping Engineer (Python),Mindrift,,2026-05-14,https://www.linkedin.com/jobs/view/4411183265 , ,li-4411183265,parttime,,,,,,True,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Freelance Data Scraping Engineer (Python),Mindrift,"Munich, Bavaria, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4411179503 , ,li-4411179503,parttime,,,,,,True,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Data Scientist (Python & SQL) - Freelance AI Trainer,Mindrift,"Berlin, Berlin, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4414910999 , ,li-4414910999,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Senior Data Analyst (m/f/d),XING,"Hamburg, Hamburg, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4391093374 , ,li-4391093374,fulltime,,,,,,True,associate,Information Technology,,,Software Development,https://de.linkedin.com/company/xing,,,,,,,,,,,
linkedin,"GTM Engineer (m/f/d) (Remote, 20-40h/ week)",Scalantec,,2026-05-14,https://www.linkedin.com/jobs/view/4411154455 , ,li-4411154455,fulltime,,,,,,True,associate,Information Technology,,,Professional Services,https://de.linkedin.com/company/scalantec,,,,,,,,,,,
linkedin,Software Engineer - Python (Advanced),Alignerr,,2026-05-14,https://www.linkedin.com/jobs/view/4414525080 , ,li-4414525080,contract,,,,,,True,mid-senior level,Engineering and Information Technology,,,"Technology, Information and Internet",https://www.linkedin.com/company/alignerr,,,,,,,,,,,
linkedin,"Director, BI & Marketing Analytics",Delivery Hero,"Berlin, Berlin, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4402373207 , ,li-4402373207,fulltime,,,,,,False,director,Information Technology,,inclusion@deliveryhero.com,Software Development and IT Services and IT Consulting,https://de.linkedin.com/company/delivery-hero-se,,,,,,,,,,,
linkedin,Data Analyst ( M/F/D ),LYNX B.V. Germany Branch,"Berlin, Berlin, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4404442920 , ,li-4404442920,fulltime,,,,,,False,entry level,Information Technology,,,Financial Services,https://nl.linkedin.com/company/lynx-b-v-germany-branch,,,,,,,,,,,
linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Frankfurt am Main, Hesse, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4414678568 , ,li-4414678568,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Senior Data Scraping Engineer (Python),Mindrift,"Hamburg, Hamburg, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4414607563 , ,li-4414607563,parttime,,,,,,True,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Freelance Data Science Engineer (Python & SQL),Mindrift,"Berlin, Berlin, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4414668726 , ,li-4414668726,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Data Scientist (Python & SQL) - Freelance AI Trainer,Mindrift,"Stuttgart, Baden-Württemberg, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4414921653 , ,li-4414921653,parttime,,,,,,False,mid-senior level,Other,,,IT Services and IT Consulting,https://www.linkedin.com/company/mindrift-ai,,,,,,,,,,,
linkedin,Senior Pricing Analyst (Global Pricing),Delivery Hero,"Berlin, Berlin, Germany",2026-05-14,https://www.linkedin.com/jobs/view/4395989969 , ,li-4395989969,fulltime,,,,,,False,mid-senior level,Marketing and Product Management,,inclusion@deliveryhero.com,Software Development and IT Services and IT Consulting,https://de.linkedin.com/company/delivery-hero-se,,,,,,,,,,,
